"","PRCP","Year","Month","Day","rain","daynum","mP","sdP","detP","detP2"
"258",1.02,1965,11,3,2,307,1.444,0.985332431212938,-0.424,1.041
"259",1.01,1965,11,11,2,315,1.08444444444444,0.284214316630563,-0.0744444444444445,1.39055555555556
"260",1.29,1965,11,12,2,316,1.095,0.272658865879797,0.195,1.66
"261",0.8,1965,12,23,2,357,1.1975,0.836057926906298,-0.3975,1.0675
"262",0.88,1965,12,24,2,358,1.07,0.501477816059694,-0.19,1.275
"263",1.32,1965,12,27,2,361,1.3175,0.476767388625882,0.00250000000000017,1.4675
"264",1.32,1965,12,28,2,362,1.14166666666667,0.481131872554582,0.178333333333333,1.64333333333333
"265",0.92,1965,12,30,2,364,1.50777777777778,0.630273309322586,-0.587777777777778,0.877222222222222
"266",0.81,1966,1,1,2,1,1.08,0.360924738230378,-0.27,1.195
"267",1.53,1966,1,2,2,2,1.124,0.265198039208438,0.406,1.871
"268",3.87,1966,1,3,2,3,1.6,1.10866285828169,2.27,3.735
"269",2.16,1966,1,5,2,5,1.53333333333333,0.904359810399968,0.626666666666667,2.09166666666667
"270",1.18,1966,3,9,2,68,1.036,0.267357438647216,0.144,1.609
"271",0.8,1966,3,20,2,79,0.82,0.0282842712474618,-0.02,1.445
"272",1.12,1966,11,10,2,314,1.11166666666667,0.500736124786965,0.00833333333333353,1.47333333333333
"273",1.94,1966,11,13,2,317,1.26,0.468792775826022,0.68,2.145
"274",1.08,1966,11,14,2,318,1.114,0.221201265819163,-0.034,1.431
"275",1.61,1966,11,15,2,319,1.715,1.04916633571612,-0.105,1.36
"276",1.16,1966,11,19,2,323,1.7,1.13663245305302,-0.54,0.925
"277",2.5,1966,12,4,2,338,1.40545454545455,0.824455743340583,1.09454545454545,2.55954545454545
"278",0.82,1966,12,6,2,340,1.23666666666667,0.46473110504893,-0.416666666666667,1.04833333333333
"279",1.32,1966,12,7,2,341,1.11555555555556,0.322688360152296,0.204444444444444,1.66944444444444
"280",2.14,1967,1,19,2,19,1.52125,1.00387018938848,0.61875,2.08375
"281",1.08,1967,1,20,2,20,1.518,1.05808842310608,-0.438,1.027
"282",1.22,1967,1,26,2,26,1.194,0.307619895325384,0.026,1.491
"283",1.52,1967,1,27,2,27,1.71,0.703379596763268,-0.19,1.275
"284",0.75,1967,3,23,2,82,0.987142857142857,0.28877409196546,-0.237142857142857,1.22785714285714
"285",0.78,1967,5,9,2,129,0.745,0.0494974746830584,0.035,1.5
"286",0.88,1967,6,1,2,152,0.88,NA,0,1.465
"287",0.71,1967,6,21,2,172,0.71,NA,0,1.465
"288",1.38,1967,10,2,2,275,1.38,NA,0,1.465
"289",0.89,1967,10,3,2,276,0.925,0.0494974746830583,-0.035,1.43
"290",1.52,1967,10,27,2,300,1.17,0.495147885556859,0.35,1.815
"291",0.95,1967,11,29,2,333,0.99,0.332114438108312,-0.04,1.425
"292",0.9,1967,12,2,2,336,1.21333333333333,0.586608492786734,-0.313333333333333,1.15166666666667
"293",0.8,1967,12,3,2,337,1.75375,1.34503252748772,-0.95375,0.51125
"294",1.18,1967,12,4,2,338,1.40545454545455,0.824455743340583,-0.225454545454546,1.23954545454545
"295",1.34,1968,1,9,2,9,1.26363636363636,0.367376448000487,0.0763636363636364,1.54136363636364
"296",1.4,1968,1,14,2,14,1.14,0.419099563880046,0.26,1.725
"297",1.31,1968,1,16,2,16,1.004,0.284612797401038,0.306,1.771
"298",0.98,1968,1,31,2,31,1.134,0.253473645353691,-0.154,1.311
"299",0.95,1968,2,4,2,35,0.99,0.185652004208591,-0.04,1.425
"300",1.07,1968,2,19,2,50,1.2475,0.417881562168038,-0.1775,1.2875
"301",1.25,1968,2,21,2,52,1.0475,0.21285474591172,0.2025,1.6675
"302",1.04,1968,2,22,2,53,1.112,0.609155152649963,-0.0720000000000001,1.393
"303",1.01,1968,3,12,2,72,1.002,0.358008379790194,0.00800000000000001,1.473
"304",0.91,1968,3,25,2,85,1.0425,0.253820802929941,-0.1325,1.3325
"305",1.36,1968,8,16,2,229,1.28,0.183575597506858,0.0800000000000001,1.545
"306",0.86,1968,8,23,2,236,0.785,0.106066017177982,0.0750000000000001,1.54
"307",0.82,1968,8,24,2,237,0.82,NA,0,1.465
"308",0.81,1968,9,18,2,262,0.765,0.0636396103067893,0.045,1.51
"309",1.64,1968,10,11,2,285,1.0925,0.428125760339957,0.5475,2.0125
"310",0.79,1968,10,29,2,303,1.1725,0.675272431795388,-0.3825,1.0825
"311",1.36,1968,11,8,2,313,1.08833333333333,0.225248011459961,0.271666666666667,1.73666666666667
"312",2.89,1968,12,4,2,339,1.67888888888889,1.38599643257517,1.21111111111111,2.67611111111111
"313",1.64,1968,12,9,2,344,1.23555555555556,0.747380611052881,0.404444444444444,1.86944444444444
"314",1.72,1968,12,10,2,345,1.211,0.570739286656643,0.509,1.974
"315",0.89,1968,12,15,2,350,1.11285714285714,0.25753409390566,-0.222857142857143,1.24214285714286
"316",0.86,1968,12,16,2,351,1.055,0.322711724520286,-0.195,1.27
"317",1,1968,12,27,2,362,1.14166666666667,0.481131872554582,-0.141666666666667,1.32333333333333
"318",1.01,1969,1,7,2,7,1.30125,0.953316579106857,-0.29125,1.17375
"319",1.14,1969,1,9,2,9,1.26363636363636,0.367376448000487,-0.123636363636364,1.34136363636364
"320",2.21,1969,1,10,2,10,1.20571428571429,0.522224742154832,1.00428571428571,2.46928571428571
"321",1.2,1969,1,12,2,12,1.17625,0.385187802061725,0.0237499999999999,1.48875
"322",1.02,1969,1,25,2,25,1.33714285714286,0.287675412326363,-0.317142857142857,1.14785714285714
"323",0.82,1969,1,26,2,26,1.194,0.307619895325384,-0.374,1.091
"324",1.5,1969,1,31,2,31,1.134,0.253473645353691,0.366,1.831
"325",1.32,1969,2,8,2,39,1.192,0.398082905937947,0.128,1.593
"326",1.11,1969,3,17,2,76,1.04333333333333,0.246846781087648,0.0666666666666667,1.53166666666667
"327",0.76,1969,3,18,2,77,0.923333333333333,0.240901086202062,-0.163333333333333,1.30166666666667
"328",0.97,1969,4,28,2,118,0.97,NA,0,1.465
"329",0.98,1969,5,13,2,133,0.98,NA,0,1.465
"330",1.02,1969,9,17,2,260,0.915,0.148492424049175,0.105,1.57
"331",0.78,1969,10,7,2,280,1.16,0.537401153701776,-0.38,1.085
"332",0.78,1969,10,15,2,288,0.78,NA,0,1.465
"333",1.6,1969,11,4,2,308,1.14363636363636,0.389955708440657,0.456363636363637,1.92136363636364
"334",2.57,1969,12,11,2,345,1.211,0.570739286656643,1.359,2.824
"335",0.7,1969,12,19,2,353,1.41,0.866117774901312,-0.71,0.755
"336",1.78,1969,12,20,2,354,1.61,0.670799097026396,0.17,1.635
"337",0.88,1969,12,21,2,355,1.328,0.69572983262183,-0.448,1.017
"338",1,1969,12,22,2,356,1.31166666666667,0.957902221871662,-0.311666666666667,1.15333333333333
"339",1.36,1969,12,25,2,359,1.736,0.735683355799219,-0.376,1.089
"340",1.46,1970,1,9,2,9,1.26363636363636,0.367376448000487,0.196363636363636,1.66136363636364
"341",0.7,1970,1,16,2,16,1.004,0.284612797401038,-0.304,1.161
"342",1.06,1970,1,17,2,17,1.352,0.477139625499939,-0.292,1.173
"343",0.7,1970,1,21,2,21,0.945555555555556,0.31635071957841,-0.245555555555556,1.21944444444444
"344",1.47,1970,1,22,2,22,1.02666666666667,0.303490801617885,0.443333333333333,1.90833333333333
"345",1.3,1970,1,23,2,23,1.356,0.398911017646793,-0.056,1.409
"346",1.01,1970,1,24,2,24,1.11142857142857,0.29717719581806,-0.101428571428571,1.36357142857143
"347",1.68,1970,1,25,2,25,1.33714285714286,0.287675412326363,0.342857142857143,1.80785714285714
"348",1.45,1970,1,26,2,26,1.194,0.307619895325384,0.256,1.721
"349",1.45,1970,2,16,2,47,1.09777777777778,0.32213265038559,0.352222222222222,1.81722222222222
"350",0.75,1970,4,9,2,99,0.86,0.187082869338697,-0.11,1.355
"351",0.75,1970,10,22,2,295,1.01285714285714,0.199559037690127,-0.262857142857143,1.20214285714286
"352",0.74,1970,10,23,2,296,0.923333333333333,0.267270150472015,-0.183333333333333,1.28166666666667
"353",0.73,1970,10,25,2,298,0.876666666666667,0.172123986319939,-0.146666666666667,1.31833333333333
"354",0.78,1970,11,11,2,315,1.08444444444444,0.284214316630563,-0.304444444444445,1.16055555555556
"355",1.09,1970,11,23,2,327,1.07181818181818,0.409727181959366,0.0181818181818183,1.48318181818182
"356",1.4,1970,11,24,2,328,1.187,0.551826260903033,0.213,1.678
"357",0.96,1970,11,30,2,334,1.18083333333333,0.5802265753892,-0.220833333333333,1.24416666666667
"358",0.77,1970,12,1,2,335,1.315,0.486980492422438,-0.545,0.92
"359",0.82,1970,12,3,2,337,1.75375,1.34503252748772,-0.93375,0.53125
"360",0.87,1970,12,14,2,348,1.17333333333333,0.475972688292091,-0.303333333333333,1.16166666666667
"361",1.32,1970,12,15,2,349,1.635,0.704123568700835,-0.315,1.15
"362",0.94,1970,12,16,2,350,1.11285714285714,0.25753409390566,-0.172857142857143,1.29214285714286
"363",0.76,1970,12,28,2,362,1.14166666666667,0.481131872554582,-0.381666666666667,1.08333333333333
"364",0.95,1970,12,29,2,363,0.898571428571429,0.12876704695283,0.0514285714285714,1.51642857142857
"365",2.19,1970,12,30,2,364,1.50777777777778,0.630273309322586,0.682222222222222,2.14722222222222
"366",0.75,1971,1,10,2,10,1.20571428571429,0.522224742154832,-0.455714285714286,1.00928571428571
"367",0.76,1971,1,13,2,13,1.3975,1.14882237841315,-0.6375,0.8275
"368",0.79,1971,1,14,2,14,1.14,0.419099563880046,-0.35,1.115
"369",1.17,1971,1,15,2,15,1.35,1.29610956327002,-0.18,1.285
"370",1.55,1971,1,16,2,16,1.004,0.284612797401038,0.546,2.011
"371",1.24,1971,1,17,2,17,1.352,0.477139625499939,-0.112,1.353
"372",1.12,1971,1,19,2,19,1.52125,1.00387018938848,-0.40125,1.06375
"373",0.91,1971,2,4,2,35,0.99,0.185652004208591,-0.08,1.385
"374",0.72,1971,2,15,2,46,1.23833333333333,0.739362337874108,-0.518333333333333,0.946666666666667
"375",0.71,1971,2,26,2,57,0.943333333333333,0.31374086972107,-0.233333333333333,1.23166666666667
"376",0.75,1971,3,10,2,69,0.91,0.268514431641951,-0.16,1.305
"377",1.12,1971,3,11,2,70,0.91,0.29698484809835,0.21,1.675
"378",0.95,1971,3,22,2,81,1.01833333333333,0.449373638152781,-0.0683333333333334,1.39666666666667
"379",0.78,1971,3,25,2,84,1.3775,0.517840065399862,-0.5975,0.8675
"380",1.45,1971,4,8,2,98,0.983333333333333,0.404268887416944,0.466666666666667,1.93166666666667
"381",1.04,1971,4,9,2,99,0.86,0.187082869338697,0.18,1.645
"382",0.87,1971,6,24,2,175,0.87,NA,0,1.465
"383",0.76,1971,8,31,2,243,0.76,NA,0,1.465
"384",0.98,1971,9,1,2,244,1.15,0.240416305603426,-0.17,1.295
"385",0.92,1971,9,28,2,271,0.99,0.204205778566621,-0.07,1.395
"386",1.2,1971,10,19,2,292,0.96,0.180185090023194,0.24,1.705
"387",1.03,1971,11,9,2,313,1.08833333333333,0.225248011459961,-0.0583333333333333,1.40666666666667
"388",2.41,1971,11,26,2,330,1.23833333333333,0.665715154301498,1.17166666666667,2.63666666666667
"389",1.36,1971,11,28,2,332,1.2225,0.345408660657406,0.1375,1.6025
"390",1.03,1971,12,4,2,338,1.40545454545455,0.824455743340583,-0.375454545454545,1.08954545454545
"391",1.66,1971,12,5,2,339,1.67888888888889,1.38599643257517,-0.018888888888889,1.44611111111111
"392",1.29,1971,12,8,2,342,1.25833333333333,0.196001700672894,0.0316666666666667,1.49666666666667
"393",1.05,1971,12,9,2,343,1.39857142857143,0.683335656209757,-0.348571428571429,1.11642857142857
"394",0.87,1971,12,14,2,348,1.17333333333333,0.475972688292091,-0.303333333333333,1.16166666666667
"395",2.45,1972,1,11,2,11,1.44833333333333,1.00559269421902,1.00166666666667,2.46666666666667
"396",0.97,1972,1,18,2,18,1.41666666666667,0.525268185469734,-0.446666666666667,1.01833333333333
"397",0.88,1972,1,19,2,19,1.52125,1.00387018938848,-0.64125,0.82375
"398",4.26,1972,1,20,2,20,1.518,1.05808842310608,2.742,4.207
"399",0.81,1972,1,21,2,21,0.945555555555556,0.31635071957841,-0.135555555555556,1.32944444444444
"400",0.74,1972,2,23,2,54,1.02,0.509165984724039,-0.28,1.185
"401",0.71,1972,2,24,2,55,1.34142857142857,0.345032779671177,-0.631428571428571,0.833571428571429
"402",1.21,1972,2,27,2,58,1.086,0.248052413816113,0.124,1.589
"403",1.91,1972,3,1,2,61,1.1,0.495630911061851,0.81,2.275
"404",1.03,1972,3,2,2,62,1.32,0.710844568101916,-0.29,1.175
"405",0.79,1972,3,21,2,81,1.01833333333333,0.449373638152781,-0.228333333333333,1.23666666666667
"406",1.09,1972,4,5,2,96,1.005,0.120208152801713,0.085,1.55
"407",1.15,1972,4,8,2,99,0.86,0.187082869338697,0.29,1.755
"408",0.79,1972,4,12,2,103,1.0725,0.652705906208914,-0.2825,1.1825
"409",1.94,1972,5,16,2,137,1.55,0.551543289325507,0.39,1.855
"410",1.41,1972,8,16,2,229,1.28,0.183575597506858,0.13,1.595
"411",1.12,1972,9,21,2,265,1.12,NA,0,1.465
"412",1.38,1972,11,3,2,308,1.14363636363636,0.389955708440657,0.236363636363636,1.70136363636364
"413",1.2,1972,12,16,2,351,1.055,0.322711724520286,0.145,1.61
"414",1.22,1972,12,17,2,352,0.99875,0.2685111064476,0.22125,1.68625
"415",0.87,1972,12,18,2,353,1.41,0.866117774901312,-0.54,0.925
"416",1.36,1972,12,20,2,355,1.328,0.69572983262183,0.032,1.497
"417",1,1972,12,22,2,357,1.1975,0.836057926906298,-0.1975,1.2675
"418",0.96,1972,12,23,2,358,1.07,0.501477816059694,-0.11,1.355
"419",0.88,1972,12,24,2,359,1.736,0.735683355799219,-0.856,0.609
"420",1.3,1973,1,12,2,12,1.17625,0.385187802061725,0.12375,1.58875
"421",0.99,1973,3,19,2,78,0.936666666666667,0.101159939369957,0.0533333333333333,1.51833333333333
"422",0.77,1973,10,21,2,294,0.8425,0.118145390656315,-0.0725,1.3925
"423",0.77,1973,10,31,2,304,1.3425,0.977149644922122,-0.5725,0.8925
"424",1.77,1973,11,4,2,308,1.14363636363636,0.389955708440657,0.626363636363636,2.09136363636364
"425",1.25,1973,11,5,2,309,1.14,0.21142374511866,0.11,1.575
"426",1.97,1973,11,8,2,312,1.26285714285714,0.415199321038072,0.707142857142857,2.17214285714286
"427",1.16,1973,11,11,2,315,1.08444444444444,0.284214316630563,0.0755555555555554,1.54055555555556
"428",1.08,1973,11,12,2,316,1.095,0.272658865879797,-0.0149999999999999,1.45
"429",0.86,1973,11,13,2,317,1.26,0.468792775826022,-0.4,1.065
"430",1.33,1973,11,14,2,318,1.114,0.221201265819163,0.216,1.681
"431",2.08,1973,11,15,2,319,1.715,1.04916633571612,0.365,1.83
"432",1.74,1973,11,20,2,324,1.44777777777778,0.601659741419055,0.292222222222222,1.75722222222222
"433",0.77,1973,11,21,2,325,1.14272727272727,0.346297297393177,-0.372727272727273,1.09227272727273
"434",1.6,1973,11,28,2,332,1.2225,0.345408660657406,0.3775,1.8425
"435",0.95,1973,12,6,2,340,1.23666666666667,0.46473110504893,-0.286666666666667,1.17833333333333
"436",0.91,1973,12,7,2,341,1.11555555555556,0.322688360152296,-0.205555555555556,1.25944444444444
"437",1.4,1973,12,12,2,346,1.15571428571429,0.459886114266606,0.244285714285714,1.70928571428571
"438",1.12,1973,12,13,2,347,1.30888888888889,0.770331818835955,-0.188888888888889,1.27611111111111
"439",1.36,1973,12,16,2,350,1.11285714285714,0.25753409390566,0.247142857142857,1.71214285714286
"440",1.53,1973,12,20,2,354,1.61,0.670799097026396,-0.0800000000000001,1.385
"441",0.97,1974,1,13,2,13,1.3975,1.14882237841315,-0.4275,1.0375
"442",2.12,1974,1,14,2,14,1.14,0.419099563880046,0.98,2.445
"443",4.74,1974,1,15,2,15,1.35,1.29610956327002,3.39,4.855
"444",1.27,1974,1,16,2,16,1.004,0.284612797401038,0.266,1.731
"445",1.01,1974,1,18,2,18,1.41666666666667,0.525268185469734,-0.406666666666667,1.05833333333333
"446",1.2,1974,1,31,2,31,1.134,0.253473645353691,0.0660000000000001,1.531
"447",0.82,1974,2,15,2,46,1.23833333333333,0.739362337874108,-0.418333333333333,1.04666666666667
"448",1.11,1974,2,16,2,47,1.09777777777778,0.32213265038559,0.0122222222222224,1.47722222222222
"449",2.1,1974,2,18,2,49,1.20714285714286,0.471971548779312,0.892857142857143,2.35785714285714
"450",1.3,1974,2,26,2,57,0.943333333333333,0.31374086972107,0.356666666666667,1.82166666666667
"451",0.92,1974,3,1,2,60,1.02,0.241578144706842,-0.1,1.365
"452",1.16,1974,3,5,2,64,1.00444444444444,0.362426237706071,0.155555555555555,1.62055555555556
"453",1.02,1974,3,12,2,71,1.02666666666667,0.366696968444882,-0.0066666666666666,1.45833333333333
"454",0.73,1974,3,13,2,72,1.002,0.358008379790194,-0.272,1.193
"455",1.69,1974,3,14,2,73,1.288,0.416076915966267,0.402,1.867
"456",1.1,1974,3,27,2,86,0.84,0.180369990112916,0.26,1.725
"457",1.32,1974,3,28,2,87,1.0475,0.206135068987949,0.2725,1.7375
"458",1.01,1974,3,29,2,88,1.324,0.623401957006874,-0.314,1.151
"459",1.41,1974,3,30,2,89,1.205,0.366374125723965,0.205,1.67
"460",0.93,1974,10,28,2,301,1.19,0.650230728280354,-0.26,1.205
"461",1.17,1974,11,6,2,310,0.938,0.207533129885327,0.232,1.697
"462",1.37,1974,11,7,2,311,1.476,0.804568207176993,-0.106,1.359
"463",0.7,1974,11,17,2,321,1.13,0.367117147515613,-0.43,1.035
"464",0.85,1974,11,18,2,322,1.08375,0.369050422416388,-0.23375,1.23125
"465",0.82,1974,11,21,2,325,1.14272727272727,0.346297297393177,-0.322727272727273,1.14227272727273
"466",0.97,1974,12,13,2,347,1.30888888888889,0.770331818835955,-0.338888888888889,1.12611111111111
"467",0.92,1974,12,14,2,348,1.17333333333333,0.475972688292091,-0.253333333333333,1.21166666666667
"468",0.78,1974,12,21,2,355,1.328,0.69572983262183,-0.548,0.917
"469",0.82,1974,12,26,2,360,1.15666666666667,0.272396769437525,-0.336666666666667,1.12833333333333
"470",1.63,1974,12,27,2,361,1.3175,0.476767388625882,0.3125,1.7775
"471",1.15,1975,1,3,2,3,1.6,1.10866285828169,-0.45,1.015
"472",1.22,1975,1,5,2,5,1.53333333333333,0.904359810399968,-0.313333333333333,1.15166666666667
"473",0.75,1975,1,7,2,7,1.30125,0.953316579106857,-0.55125,0.91375
"474",1.56,1975,1,25,2,25,1.33714285714286,0.287675412326363,0.222857142857143,1.68785714285714
"475",0.78,1975,2,12,2,43,1.54166666666667,0.98002891113817,-0.761666666666667,0.703333333333333
"476",1.34,1975,2,19,2,50,1.2475,0.417881562168038,0.0925,1.5575
"477",1.2,1975,2,27,2,58,1.086,0.248052413816113,0.114,1.579
"478",0.77,1975,3,17,2,76,1.04333333333333,0.246846781087648,-0.273333333333333,1.19166666666667
"479",1.2,1975,3,18,2,77,0.923333333333333,0.240901086202062,0.276666666666667,1.74166666666667
"480",0.98,1975,3,21,2,80,0.95,0.201494416796099,0.03,1.495
"481",0.76,1975,3,23,2,82,0.987142857142857,0.28877409196546,-0.227142857142857,1.23785714285714
"482",1.01,1975,3,24,2,83,0.946666666666667,0.173877351409933,0.0633333333333334,1.52833333333333
"483",0.74,1975,5,2,2,122,0.755,0.0212132034355964,-0.015,1.45
"484",0.83,1975,5,3,2,123,0.796666666666667,0.0850490054811538,0.0333333333333333,1.49833333333333
"485",0.73,1975,8,27,2,239,0.73,NA,0,1.465
"486",0.98,1975,10,5,2,278,0.85,0.141067359796659,0.13,1.595
"487",0.7,1975,10,25,2,298,0.876666666666667,0.172123986319939,-0.176666666666667,1.28833333333333
"488",0.77,1975,10,27,2,300,1.17,0.495147885556859,-0.4,1.065
"489",0.9,1975,10,29,2,302,1.11,0.543016267405192,-0.21,1.255
"490",0.84,1975,11,10,2,314,1.11166666666667,0.500736124786965,-0.271666666666667,1.19333333333333
"491",2.85,1975,11,30,2,334,1.18083333333333,0.5802265753892,1.66916666666667,3.13416666666667
"492",2.69,1975,12,4,2,338,1.40545454545455,0.824455743340583,1.28454545454545,2.74954545454545
"493",2.04,1976,1,4,2,4,1.29857142857143,0.416070049047376,0.741428571428572,2.20642857142857
"494",0.84,1976,1,5,2,5,1.53333333333333,0.904359810399968,-0.693333333333333,0.771666666666667
"495",3.28,1976,1,7,2,7,1.30125,0.953316579106857,1.97875,3.44375
"496",0.88,1976,1,14,2,14,1.14,0.419099563880046,-0.26,1.205
"497",0.79,1976,2,17,2,48,1.31666666666667,0.60741254514539,-0.526666666666667,0.938333333333333
"498",1.16,1976,2,24,2,55,1.34142857142857,0.345032779671177,-0.181428571428571,1.28357142857143
"499",0.91,1976,2,25,2,56,0.9175,0.100457287772798,-0.00749999999999995,1.4575
"500",0.82,1976,2,26,2,57,0.943333333333333,0.31374086972107,-0.123333333333333,1.34166666666667
"501",0.7,1976,2,27,2,58,1.086,0.248052413816113,-0.386,1.079
"502",1,1976,3,18,2,78,0.936666666666667,0.101159939369957,0.0633333333333334,1.52833333333333
"503",1.1,1976,3,22,2,82,0.987142857142857,0.28877409196546,0.112857142857143,1.57785714285714
"504",1.99,1976,3,24,2,84,1.3775,0.517840065399862,0.6125,2.0775
"505",0.88,1976,3,31,2,91,0.88,NA,0,1.465
"506",0.7,1976,8,14,2,227,0.7,NA,0,1.465
