"","PRCP","Year","Month","Day","rain","daynum","mP","sdP","detP","detP2"
"756",2.05,1988,1,10,2,10,1.20571428571429,0.522224742154832,0.844285714285714,2.30928571428571
"757",0.75,1988,1,11,2,11,1.44833333333333,1.00559269421902,-0.698333333333333,0.766666666666667
"758",1.44,1988,1,14,2,14,1.14,0.419099563880046,0.3,1.765
"759",0.72,1988,3,1,2,61,1.1,0.495630911061851,-0.38,1.085
"760",1.18,1988,3,24,2,84,1.3775,0.517840065399862,-0.1975,1.2675
"761",0.97,1988,4,2,2,93,0.893333333333333,0.115902257671425,0.0766666666666667,1.54166666666667
"762",0.71,1988,4,19,2,110,0.71,0,0,1.465
"763",0.85,1988,5,6,2,127,0.95,0.274043792120894,-0.1,1.365
"764",0.72,1988,9,19,2,263,0.72,NA,0,1.465
"765",0.71,1988,11,1,2,306,0.944,0.339308119560968,-0.234,1.231
"766",1.12,1988,11,2,2,307,1.444,0.985332431212938,-0.324,1.141
"767",0.87,1988,11,3,2,308,1.14363636363636,0.389955708440657,-0.273636363636364,1.19136363636364
"768",0.81,1988,11,4,2,309,1.14,0.21142374511866,-0.33,1.135
"769",1.15,1988,11,5,2,310,0.938,0.207533129885327,0.212,1.677
"770",1.16,1988,11,16,2,321,1.13,0.367117147515613,0.03,1.495
"771",1.59,1988,11,21,2,326,1.516,0.642827089244586,0.0740000000000001,1.539
"772",1.19,1988,11,22,2,327,1.07181818181818,0.409727181959366,0.118181818181818,1.58318181818182
"773",0.9,1988,11,23,2,328,1.187,0.551826260903033,-0.287,1.178
"774",1.17,1988,11,27,2,332,1.2225,0.345408660657406,-0.0525000000000002,1.4125
"775",1.02,1988,12,21,2,356,1.31166666666667,0.957902221871662,-0.291666666666667,1.17333333333333
"776",1.1,1988,12,22,2,357,1.1975,0.836057926906298,-0.0974999999999999,1.3675
"777",1.05,1988,12,30,2,365,1.0725,0.145229703114296,-0.0225,1.4425
"778",0.84,1989,1,4,2,4,1.29857142857143,0.416070049047376,-0.458571428571429,1.00642857142857
"779",0.71,1989,1,8,2,8,1.28,0.585889636934011,-0.57,0.895
"780",1.86,1989,1,9,2,9,1.26363636363636,0.367376448000487,0.596363636363636,2.06136363636364
"781",1.17,1989,1,13,2,13,1.3975,1.14882237841315,-0.2275,1.2375
"782",1.05,1989,1,21,2,21,0.945555555555556,0.31635071957841,0.104444444444444,1.56944444444444
"783",1.08,1989,2,16,2,47,1.09777777777778,0.32213265038559,-0.0177777777777777,1.44722222222222
"784",1.81,1989,3,5,2,64,1.00444444444444,0.362426237706071,0.805555555555556,2.27055555555556
"785",1.74,1989,3,12,2,71,1.02666666666667,0.366696968444882,0.713333333333333,2.17833333333333
"786",1.17,1989,5,23,2,143,0.95,0.311126983722081,0.22,1.685
"787",0.8,1989,10,23,2,296,0.923333333333333,0.267270150472015,-0.123333333333333,1.34166666666667
"788",1.18,1989,10,26,2,299,1.094,0.377266484066634,0.0859999999999999,1.551
"789",1.22,1989,11,12,2,316,1.095,0.272658865879797,0.125,1.59
"790",1.31,1989,11,24,2,328,1.187,0.551826260903033,0.123,1.588
"791",0.78,1989,11,25,2,329,1.647,1.03562165978808,-0.867,0.598
"792",0.99,1989,12,4,2,338,1.40545454545455,0.824455743340583,-0.415454545454546,1.04954545454545
"793",2.34,1990,1,6,2,6,1.37833333333333,0.595060221042095,0.961666666666666,2.42666666666667
"794",2.27,1990,1,7,2,7,1.30125,0.953316579106857,0.96875,2.43375
"795",0.96,1990,1,9,2,9,1.26363636363636,0.367376448000487,-0.303636363636364,1.16136363636364
"796",1.04,1990,1,10,2,10,1.20571428571429,0.522224742154832,-0.165714285714286,1.29928571428571
"797",1.57,1990,1,28,2,28,1.06,0.30878795313289,0.51,1.975
"798",0.85,1990,1,29,2,29,1.25,0.701498396291823,-0.4,1.065
"799",1.16,1990,2,1,2,32,0.9825,0.30560244950402,0.1775,1.6425
"800",0.77,1990,2,3,2,34,0.898,0.166343019090072,-0.128,1.337
"801",0.87,1990,2,5,2,36,0.9675,0.199227675453654,-0.0975,1.3675
"802",0.78,1990,2,7,2,38,1.73333333333333,1.09919364384383,-0.953333333333333,0.511666666666667
"803",0.89,1990,2,15,2,46,1.23833333333333,0.739362337874108,-0.348333333333333,1.11666666666667
"804",1.15,1990,4,27,2,117,1.235,0.120208152801713,-0.085,1.38
"805",0.72,1990,5,22,2,142,0.72,NA,0,1.465
"806",0.8,1990,6,6,2,157,0.88,0.113137084989848,-0.08,1.385
"807",1.07,1990,8,17,2,229,1.28,0.183575597506858,-0.21,1.255
"808",0.84,1990,8,29,2,241,1.005,0.233345237791561,-0.165,1.3
"809",1.69,1990,10,18,2,291,1.71,0.710809397799438,-0.02,1.445
"810",0.84,1990,10,21,2,294,0.8425,0.118145390656315,-0.00250000000000006,1.4625
"811",2.75,1990,10,30,2,303,1.1725,0.675272431795388,1.5775,3.0425
"812",1.67,1990,11,13,2,317,1.26,0.468792775826022,0.41,1.875
"813",1.14,1990,11,17,2,321,1.13,0.367117147515613,0.01,1.475
"814",0.72,1990,11,24,2,328,1.187,0.551826260903033,-0.467,0.998
"815",1.2,1990,11,25,2,329,1.647,1.03562165978808,-0.447,1.018
"816",0.92,1990,11,29,2,333,0.99,0.332114438108312,-0.07,1.395
"817",1.5,1990,12,9,2,343,1.39857142857143,0.683335656209757,0.101428571428571,1.56642857142857
"818",0.81,1991,1,11,2,11,1.44833333333333,1.00559269421902,-0.638333333333333,0.826666666666667
"819",1.34,1991,1,12,2,12,1.17625,0.385187802061725,0.16375,1.62875
"820",0.81,1991,2,2,2,33,0.783333333333333,0.055075705472861,0.0266666666666667,1.49166666666667
"821",0.84,1991,2,4,2,35,0.99,0.185652004208591,-0.15,1.315
"822",1.24,1991,3,2,2,61,1.1,0.495630911061851,0.14,1.605
"823",2.13,1991,3,3,2,62,1.32,0.710844568101916,0.81,2.275
"824",1.47,1991,3,4,2,63,1.1125,0.311381331061021,0.3575,1.8225
"825",0.79,1991,3,12,2,71,1.02666666666667,0.366696968444882,-0.236666666666667,1.22833333333333
"826",0.86,1991,3,23,2,82,0.987142857142857,0.28877409196546,-0.127142857142857,1.33785714285714
"827",1.12,1991,4,5,2,95,1.12,NA,0,1.465
"828",0.92,1991,4,6,2,96,1.005,0.120208152801713,-0.0850000000000001,1.38
"829",1.26,1991,5,7,2,127,0.95,0.274043792120894,0.31,1.775
"830",1.22,1991,5,16,2,136,1.22,NA,0,1.465
"831",1.16,1991,5,17,2,137,1.55,0.551543289325507,-0.39,1.075
"832",0.75,1991,5,18,2,138,0.75,NA,0,1.465
"833",1.14,1991,10,25,2,298,0.876666666666667,0.172123986319939,0.263333333333333,1.72833333333333
"834",0.95,1991,11,4,2,308,1.14363636363636,0.389955708440657,-0.193636363636364,1.27136363636364
"835",1.38,1991,11,5,2,309,1.14,0.21142374511866,0.24,1.705
"836",0.89,1991,11,13,2,317,1.26,0.468792775826022,-0.37,1.095
"837",0.78,1991,11,16,2,320,0.884,0.104546640309481,-0.104,1.361
"838",0.93,1991,11,17,2,321,1.13,0.367117147515613,-0.2,1.265
"839",0.86,1991,11,19,2,323,1.7,1.13663245305302,-0.84,0.625
"840",0.76,1991,11,20,2,324,1.44777777777778,0.601659741419055,-0.687777777777778,0.777222222222222
"841",1.64,1991,11,26,2,330,1.23833333333333,0.665715154301498,0.401666666666667,1.86666666666667
"842",1.88,1991,12,6,2,340,1.23666666666667,0.46473110504893,0.643333333333333,2.10833333333333
"843",0.72,1991,12,18,2,352,0.99875,0.2685111064476,-0.27875,1.18625
"844",0.76,1991,12,21,2,355,1.328,0.69572983262183,-0.568,0.897
"845",0.8,1992,1,10,2,10,1.20571428571429,0.522224742154832,-0.405714285714286,1.05928571428571
"846",1.78,1992,2,19,2,50,1.2475,0.417881562168038,0.5325,1.9975
"847",0.78,1992,2,20,2,51,1.146,0.544316084642003,-0.366,1.099
"848",0.75,1992,3,4,2,64,1.00444444444444,0.362426237706071,-0.254444444444444,1.21055555555556
"849",0.7,1992,4,8,2,99,0.86,0.187082869338697,-0.16,1.305
"850",1.79,1992,4,9,2,100,1.27333333333333,0.480451176846653,0.516666666666667,1.98166666666667
"851",0.72,1992,4,11,2,102,0.826,0.0931665175908169,-0.106,1.359
"852",0.75,1992,4,12,2,103,1.0725,0.652705906208914,-0.3225,1.1425
"853",0.77,1992,4,16,2,107,0.77,NA,0,1.465
"854",0.94,1992,4,29,2,120,0.94,NA,0,1.465
"855",0.92,1992,7,4,2,186,0.92,NA,0,1.465
"856",1.25,1992,10,29,2,303,1.1725,0.675272431795388,0.0774999999999999,1.5425
"857",1.29,1992,10,30,2,304,1.3425,0.977149644922122,-0.0525,1.4125
"858",0.85,1992,10,31,2,305,0.85,NA,0,1.465
"859",0.74,1992,11,11,2,316,1.095,0.272658865879797,-0.355,1.11
"860",0.7,1992,11,19,2,324,1.44777777777778,0.601659741419055,-0.747777777777778,0.717222222222222
"861",1.48,1992,11,21,2,326,1.516,0.642827089244586,-0.036,1.429
"862",1.2,1992,11,30,2,335,1.315,0.486980492422438,-0.115,1.35
"863",1.97,1992,12,1,2,336,1.21333333333333,0.586608492786734,0.756666666666667,2.22166666666667
"864",1.8,1992,12,8,2,343,1.39857142857143,0.683335656209757,0.401428571428571,1.86642857142857
"865",1.12,1992,12,9,2,344,1.23555555555556,0.747380611052881,-0.115555555555555,1.34944444444444
"866",1.09,1992,12,10,2,345,1.211,0.570739286656643,-0.121,1.344
"867",0.7,1992,12,16,2,351,1.055,0.322711724520286,-0.355,1.11
"868",0.88,1992,12,17,2,352,0.99875,0.2685111064476,-0.11875,1.34625
"869",0.9,1992,12,27,2,362,1.14166666666667,0.481131872554582,-0.241666666666667,1.22333333333333
"870",0.73,1992,12,31,2,366,0.865,0.190918830920368,-0.135,1.33
"871",0.78,1993,1,19,2,19,1.52125,1.00387018938848,-0.74125,0.72375
"872",2.06,1993,1,20,2,20,1.518,1.05808842310608,0.542,2.007
"873",1.74,1993,1,21,2,21,0.945555555555556,0.31635071957841,0.794444444444444,2.25944444444444
"874",0.8,1993,2,19,2,50,1.2475,0.417881562168038,-0.4475,1.0175
"875",0.7,1993,3,1,2,60,1.02,0.241578144706842,-0.32,1.145
"876",1.33,1993,3,14,2,73,1.288,0.416076915966267,0.042,1.507
"877",0.99,1993,3,15,2,74,0.855,0.190918830920368,0.135,1.6
"878",1.38,1993,3,16,2,75,1.024,0.210546906887753,0.356,1.821
"879",1.25,1993,3,17,2,76,1.04333333333333,0.246846781087648,0.206666666666667,1.67166666666667
"880",0.85,1993,3,22,2,81,1.01833333333333,0.449373638152781,-0.168333333333333,1.29666666666667
"881",0.78,1993,4,2,2,92,0.96,0.177388462608668,-0.18,1.285
"882",0.95,1993,4,3,2,93,0.893333333333333,0.115902257671425,0.0566666666666666,1.52166666666667
"883",0.78,1993,4,9,2,99,0.86,0.187082869338697,-0.08,1.385
"884",0.84,1993,4,10,2,100,1.27333333333333,0.480451176846653,-0.433333333333333,1.03166666666667
"885",0.86,1993,5,3,2,123,0.796666666666667,0.0850490054811538,0.0633333333333334,1.52833333333333
"886",0.86,1993,5,24,2,144,0.86,NA,0,1.465
"887",0.8,1993,5,26,2,146,0.82,0.0346410161513775,-0.02,1.445
"888",0.74,1993,5,30,2,150,0.72,0.0282842712474619,0.02,1.485
"889",0.75,1993,5,31,2,151,0.975,0.318198051533946,-0.225,1.24
"890",1.17,1993,6,5,2,156,1.17,NA,0,1.465
"891",1.52,1993,8,19,2,231,1.52,NA,0,1.465
"892",1.68,1993,12,1,2,335,1.315,0.486980492422438,0.365,1.83
"893",1.8,1993,12,7,2,341,1.11555555555556,0.322688360152296,0.684444444444444,2.14944444444444
"894",1.46,1993,12,8,2,342,1.25833333333333,0.196001700672894,0.201666666666667,1.66666666666667
"895",3.07,1993,12,10,2,344,1.23555555555556,0.747380611052881,1.83444444444444,3.29944444444444
"896",0.99,1993,12,11,2,345,1.211,0.570739286656643,-0.221,1.244
"897",1.16,1994,1,2,2,2,1.124,0.265198039208438,0.036,1.501
"898",1.34,1994,1,4,2,4,1.29857142857143,0.416070049047376,0.0414285714285716,1.50642857142857
"899",0.72,1994,1,22,2,22,1.02666666666667,0.303490801617885,-0.306666666666667,1.15833333333333
"900",1.06,1994,2,13,2,44,1.36428571428571,0.531189142172451,-0.304285714285714,1.16071428571429
"901",0.98,1994,2,21,2,52,1.0475,0.21285474591172,-0.0674999999999999,1.3975
"902",0.75,1994,2,23,2,54,1.02,0.509165984724039,-0.27,1.195
"903",0.82,1994,3,2,2,61,1.1,0.495630911061851,-0.28,1.185
"904",1.59,1994,3,30,2,89,1.205,0.366374125723965,0.385,1.85
"905",2.22,1994,10,27,2,300,1.17,0.495147885556859,1.05,2.515
"906",3.7,1994,10,31,2,304,1.3425,0.977149644922122,2.3575,3.8225
"907",1.6,1994,11,4,2,308,1.14363636363636,0.389955708440657,0.456363636363637,1.92136363636364
"908",0.8,1994,11,16,2,320,0.884,0.104546640309481,-0.084,1.381
"909",0.88,1994,11,23,2,327,1.07181818181818,0.409727181959366,-0.191818181818182,1.27318181818182
"910",1.28,1994,11,30,2,334,1.18083333333333,0.5802265753892,0.0991666666666666,1.56416666666667
"911",0.88,1994,12,2,2,336,1.21333333333333,0.586608492786734,-0.333333333333333,1.13166666666667
"912",0.74,1994,12,6,2,340,1.23666666666667,0.46473110504893,-0.496666666666667,0.968333333333333
"913",1.05,1994,12,16,2,350,1.11285714285714,0.25753409390566,-0.0628571428571429,1.40214285714286
"914",1.76,1995,1,9,2,9,1.26363636363636,0.367376448000487,0.496363636363636,1.96136363636364
"915",0.78,1995,1,10,2,10,1.20571428571429,0.522224742154832,-0.425714285714286,1.03928571428571
"916",0.85,1995,1,12,2,12,1.17625,0.385187802061725,-0.32625,1.13875
"917",4.15,1995,1,13,2,13,1.3975,1.14882237841315,2.7525,4.2175
"918",0.85,1995,1,14,2,14,1.14,0.419099563880046,-0.29,1.175
"919",0.7,1995,1,15,2,15,1.35,1.29610956327002,-0.65,0.815
"920",0.93,1995,1,28,2,28,1.06,0.30878795313289,-0.13,1.335
"921",1.12,1995,1,30,2,30,1.06,0.321558703816271,0.0600000000000001,1.525
"922",1.26,1995,1,31,2,31,1.134,0.253473645353691,0.126,1.591
"923",0.92,1995,2,1,2,32,0.9825,0.30560244950402,-0.0624999999999999,1.4025
"924",2.04,1995,2,17,2,48,1.31666666666667,0.60741254514539,0.723333333333333,2.18833333333333
"925",1.14,1995,3,4,2,63,1.1125,0.311381331061021,0.0275000000000001,1.4925
"926",0.8,1995,3,9,2,68,1.036,0.267357438647216,-0.236,1.229
"927",1.29,1995,4,7,2,97,1.21333333333333,0.086216781042517,0.0766666666666667,1.54166666666667
"928",0.76,1995,4,8,2,98,0.983333333333333,0.404268887416944,-0.223333333333333,1.24166666666667
"929",0.91,1995,5,1,2,121,0.97,0.304466746952767,-0.0599999999999999,1.405
"930",0.87,1995,6,14,2,165,0.825,0.0636396103067893,0.045,1.51
"931",1.54,1995,10,11,2,284,0.995,0.382055842340706,0.545,2.01
"932",0.77,1995,10,25,2,298,0.876666666666667,0.172123986319939,-0.106666666666667,1.35833333333333
"933",1.14,1995,11,8,2,312,1.26285714285714,0.415199321038072,-0.122857142857143,1.34214285714286
"934",1.07,1995,11,11,2,315,1.08444444444444,0.284214316630563,-0.0144444444444445,1.45055555555556
"935",1.8,1995,11,27,2,331,1.485,0.774532116829251,0.315,1.78
"936",1.13,1995,11,29,2,333,0.99,0.332114438108312,0.14,1.605
"937",0.9,1995,11,30,2,334,1.18083333333333,0.5802265753892,-0.280833333333333,1.18416666666667
"938",1.16,1995,12,5,2,339,1.67888888888889,1.38599643257517,-0.518888888888889,0.946111111111111
"939",1.44,1995,12,8,2,342,1.25833333333333,0.196001700672894,0.181666666666667,1.64666666666667
"940",0.85,1995,12,10,2,344,1.23555555555556,0.747380611052881,-0.385555555555556,1.07944444444444
"941",1.18,1995,12,11,2,345,1.211,0.570739286656643,-0.0310000000000001,1.434
"942",2.06,1995,12,12,2,346,1.15571428571429,0.459886114266606,0.904285714285714,2.36928571428571
"943",0.78,1995,12,13,2,347,1.30888888888889,0.770331818835955,-0.528888888888889,0.936111111111111
"944",1.42,1995,12,14,2,348,1.17333333333333,0.475972688292091,0.246666666666667,1.71166666666667
"945",0.96,1995,12,28,2,362,1.14166666666667,0.481131872554582,-0.181666666666667,1.28333333333333
"946",1.08,1995,12,29,2,363,0.898571428571429,0.12876704695283,0.181428571428571,1.64642857142857
"947",0.87,1996,1,3,2,3,1.6,1.10866285828169,-0.73,0.735
"948",0.82,1996,1,9,2,9,1.26363636363636,0.367376448000487,-0.443636363636364,1.02136363636364
"949",0.7,1996,1,15,2,15,1.35,1.29610956327002,-0.65,0.815
"950",1.26,1996,1,18,2,18,1.41666666666667,0.525268185469734,-0.156666666666667,1.30833333333333
"951",1.88,1996,1,20,2,20,1.518,1.05808842310608,0.362,1.827
"952",0.8,1996,1,21,2,21,0.945555555555556,0.31635071957841,-0.145555555555556,1.31944444444444
"953",1.25,1996,1,23,2,23,1.356,0.398911017646793,-0.106,1.359
"954",1.24,1996,1,24,2,24,1.11142857142857,0.29717719581806,0.128571428571429,1.59357142857143
"955",1.46,1996,1,27,2,27,1.71,0.703379596763268,-0.25,1.215
"956",0.98,1996,2,5,2,36,0.9675,0.199227675453654,0.0125,1.4775
"957",2.89,1996,2,6,2,37,1.25666666666667,0.811582815655104,1.63333333333333,3.09833333333333
"958",3.69,1996,2,7,2,38,1.73333333333333,1.09919364384383,1.95666666666667,3.42166666666667
"959",1.58,1996,2,8,2,39,1.192,0.398082905937947,0.388,1.853
"960",1.91,1996,2,17,2,48,1.31666666666667,0.60741254514539,0.593333333333333,2.05833333333333
"961",1.22,1996,2,18,2,49,1.20714285714286,0.471971548779312,0.0128571428571427,1.47785714285714
"962",1,1996,2,20,2,51,1.146,0.544316084642003,-0.146,1.319
"963",1.92,1996,2,23,2,54,1.02,0.509165984724039,0.9,2.365
"964",0.92,1996,4,23,2,114,0.92,NA,0,1.465
"965",1.27,1996,9,14,2,258,0.9875,0.27232027712481,0.2825,1.7475
"966",0.99,1996,10,18,2,292,0.96,0.180185090023194,0.03,1.495
"967",4.03,1996,11,18,2,323,1.7,1.13663245305302,2.33,3.795
"968",2.4,1996,11,19,2,324,1.44777777777778,0.601659741419055,0.952222222222222,2.41722222222222
"969",1.38,1996,12,4,2,339,1.67888888888889,1.38599643257517,-0.298888888888889,1.16611111111111
"970",1.22,1996,12,7,2,342,1.25833333333333,0.196001700672894,-0.0383333333333333,1.42666666666667
"971",0.81,1996,12,8,2,343,1.39857142857143,0.683335656209757,-0.588571428571429,0.876428571428572
"972",0.8,1996,12,10,2,345,1.211,0.570739286656643,-0.411,1.054
"973",1.26,1996,12,25,2,360,1.15666666666667,0.272396769437525,0.103333333333333,1.56833333333333
"974",0.78,1996,12,28,2,363,0.898571428571429,0.12876704695283,-0.118571428571429,1.34642857142857
"975",1.23,1996,12,29,2,364,1.50777777777778,0.630273309322586,-0.277777777777778,1.18722222222222
"976",1.11,1996,12,30,2,365,1.0725,0.145229703114296,0.0375000000000001,1.5025
"977",1,1996,12,31,2,366,0.865,0.190918830920368,0.135,1.6
"978",1.17,1997,1,25,2,25,1.33714285714286,0.287675412326363,-0.167142857142857,1.29785714285714
"979",1.03,1997,1,30,2,30,1.06,0.321558703816271,-0.03,1.435
"980",1.07,1997,1,31,2,31,1.134,0.253473645353691,-0.0639999999999998,1.401
"981",1.36,1997,3,1,2,60,1.02,0.241578144706842,0.34,1.805
"982",0.81,1997,3,2,2,61,1.1,0.495630911061851,-0.29,1.175
"983",1.22,1997,3,10,2,69,0.91,0.268514431641951,0.31,1.775
"984",0.94,1997,3,16,2,75,1.024,0.210546906887753,-0.0840000000000001,1.381
"985",0.95,1997,4,19,2,109,0.95,NA,0,1.465
"986",1.2,1997,5,31,2,151,0.975,0.318198051533946,0.225,1.69
"987",0.76,1997,6,30,2,181,0.93,0.240416305603426,-0.17,1.295
"988",0.78,1997,9,15,2,258,0.9875,0.27232027712481,-0.2075,1.2575
"989",0.81,1997,9,17,2,260,0.915,0.148492424049175,-0.105,1.36
"990",0.88,1997,10,1,2,274,0.99,0.155563491861041,-0.11,1.355
"991",0.85,1997,10,9,2,282,1.555,1.38179834515267,-0.705,0.76
"992",0.87,1997,10,30,2,303,1.1725,0.675272431795388,-0.3025,1.1625
"993",1.17,1997,11,23,2,327,1.07181818181818,0.409727181959366,0.0981818181818181,1.56318181818182
"994",0.91,1998,1,11,2,11,1.44833333333333,1.00559269421902,-0.538333333333333,0.926666666666667
"995",0.74,1998,1,13,2,13,1.3975,1.14882237841315,-0.6575,0.8075
"996",0.75,1998,2,20,2,51,1.146,0.544316084642003,-0.396,1.069
"997",1.4,1998,2,21,2,52,1.0475,0.21285474591172,0.3525,1.8175
"998",1.21,1998,3,21,2,80,0.95,0.201494416796099,0.26,1.725
"999",0.89,1998,3,22,2,81,1.01833333333333,0.449373638152781,-0.128333333333333,1.33666666666667
"1000",1.05,1998,5,29,2,149,1.05,NA,0,1.465
"1001",1.77,1998,11,20,2,324,1.44777777777778,0.601659741419055,0.322222222222222,1.78722222222222
"1002",1.41,1998,11,21,2,325,1.14272727272727,0.346297297393177,0.267272727272727,1.73227272727273
"1003",1.05,1998,11,25,2,329,1.647,1.03562165978808,-0.597,0.868
"1004",1.59,1998,11,30,2,334,1.18083333333333,0.5802265753892,0.409166666666667,1.87416666666667
"1005",0.89,1998,12,2,2,336,1.21333333333333,0.586608492786734,-0.323333333333333,1.14166666666667
"1006",0.8,1998,12,7,2,341,1.11555555555556,0.322688360152296,-0.315555555555556,1.14944444444444
"1007",2.25,1998,12,27,2,361,1.3175,0.476767388625882,0.9325,2.3975
