"","PRCP","Year","Month","Day","rain","daynum","mP","sdP","detP","detP2"
"1008",1.66,1998,12,28,2,362,1.14166666666667,0.481131872554582,0.518333333333333,1.98333333333333
"1009",1.02,1999,1,14,2,14,1.14,0.419099563880046,-0.12,1.345
"1010",1.34,1999,1,17,2,17,1.352,0.477139625499939,-0.012,1.453
"1011",1.12,1999,1,20,2,20,1.518,1.05808842310608,-0.398,1.067
"1012",0.77,1999,1,21,2,21,0.945555555555556,0.31635071957841,-0.175555555555556,1.28944444444444
"1013",0.81,1999,1,22,2,22,1.02666666666667,0.303490801617885,-0.216666666666667,1.24833333333333
"1014",1.14,1999,2,6,2,37,1.25666666666667,0.811582815655104,-0.116666666666667,1.34833333333333
"1015",1.36,1999,2,18,2,49,1.20714285714286,0.471971548779312,0.152857142857143,1.61785714285714
"1016",0.8,1999,2,22,2,53,1.112,0.609155152649963,-0.312,1.153
"1017",0.99,1999,2,27,2,58,1.086,0.248052413816113,-0.0960000000000001,1.369
"1018",0.76,1999,3,29,2,88,1.324,0.623401957006874,-0.564,0.901
"1019",0.95,1999,10,27,2,300,1.17,0.495147885556859,-0.22,1.245
"1020",1.13,1999,11,5,2,309,1.14,0.21142374511866,-0.01,1.455
"1021",1.97,1999,11,25,2,329,1.647,1.03562165978808,0.323,1.788
"1022",1.93,2000,1,10,2,10,1.20571428571429,0.522224742154832,0.724285714285714,2.18928571428571
"1023",1.01,2000,1,12,2,12,1.17625,0.385187802061725,-0.16625,1.29875
"1024",1.61,2000,1,13,2,13,1.3975,1.14882237841315,0.2125,1.6775
"1025",1.01,2000,1,24,2,24,1.11142857142857,0.29717719581806,-0.101428571428571,1.36357142857143
"1026",0.73,2000,2,14,2,45,1.08714285714286,0.303024437172664,-0.357142857142857,1.10785714285714
"1027",0.77,2000,3,4,2,64,1.00444444444444,0.362426237706071,-0.234444444444444,1.23055555555556
"1028",1.03,2000,4,13,2,104,0.87,0.165227116418583,0.16,1.625
"1029",0.79,2000,10,9,2,283,0.835,0.0636396103067893,-0.0449999999999999,1.42
"1030",1.01,2000,10,20,2,294,0.8425,0.118145390656315,0.1675,1.6325
"1031",0.99,2000,12,13,2,348,1.17333333333333,0.475972688292091,-0.183333333333333,1.28166666666667
"1032",0.92,2000,12,22,2,357,1.1975,0.836057926906298,-0.2775,1.1875
"1033",0.81,2001,10,22,2,295,1.01285714285714,0.199559037690127,-0.202857142857143,1.26214285714286
"1034",0.7,2001,10,30,2,303,1.1725,0.675272431795388,-0.4725,0.9925
"1035",1.08,2001,11,22,2,326,1.516,0.642827089244586,-0.436,1.029
"1036",1.45,2001,11,28,2,332,1.2225,0.345408660657406,0.2275,1.6925
"1037",1.19,2001,12,1,2,335,1.315,0.486980492422438,-0.125,1.34
"1038",0.73,2001,12,4,2,338,1.40545454545455,0.824455743340583,-0.675454545454546,0.789545454545455
"1039",1.15,2001,12,13,2,347,1.30888888888889,0.770331818835955,-0.158888888888889,1.30611111111111
"1040",0.78,2002,1,6,2,6,1.37833333333333,0.595060221042095,-0.598333333333333,0.866666666666667
"1041",1.25,2002,1,20,2,20,1.518,1.05808842310608,-0.268,1.197
"1042",0.83,2002,1,21,2,21,0.945555555555556,0.31635071957841,-0.115555555555556,1.34944444444444
"1043",1.32,2002,1,25,2,25,1.33714285714286,0.287675412326363,-0.0171428571428571,1.44785714285714
"1044",0.98,2002,2,7,2,38,1.73333333333333,1.09919364384383,-0.753333333333333,0.711666666666667
"1045",0.95,2002,3,6,2,65,0.942,0.191494125236259,0.00800000000000001,1.473
"1046",0.7,2002,4,13,2,103,1.0725,0.652705906208914,-0.3725,1.0925
"1047",0.73,2002,5,19,2,139,0.73,NA,0,1.465
"1048",1.45,2002,11,8,2,312,1.26285714285714,0.415199321038072,0.187142857142857,1.65214285714286
"1049",1.19,2002,11,9,2,313,1.08833333333333,0.225248011459961,0.101666666666667,1.56666666666667
"1050",1.03,2002,12,12,2,346,1.15571428571429,0.459886114266606,-0.125714285714286,1.33928571428571
"1051",1.65,2002,12,15,2,349,1.635,0.704123568700835,0.0149999999999999,1.48
"1052",1.21,2002,12,26,2,360,1.15666666666667,0.272396769437525,0.0533333333333332,1.51833333333333
"1053",0.7,2002,12,27,2,361,1.3175,0.476767388625882,-0.6175,0.8475
"1054",0.75,2002,12,28,2,362,1.14166666666667,0.481131872554582,-0.391666666666667,1.07333333333333
"1055",2.27,2002,12,30,2,364,1.50777777777778,0.630273309322586,0.762222222222222,2.22722222222222
"1056",0.84,2003,1,2,2,2,1.124,0.265198039208438,-0.284,1.181
"1057",0.97,2003,1,12,2,12,1.17625,0.385187802061725,-0.20625,1.25875
"1058",0.84,2003,1,29,2,29,1.25,0.701498396291823,-0.41,1.055
"1059",0.89,2003,1,31,2,31,1.134,0.253473645353691,-0.244,1.221
"1060",0.75,2003,2,17,2,48,1.31666666666667,0.60741254514539,-0.566666666666667,0.898333333333333
"1061",0.84,2003,3,7,2,66,0.944,0.243577503066273,-0.104,1.361
"1062",0.7,2003,3,9,2,68,1.036,0.267357438647216,-0.336,1.129
"1063",0.73,2003,3,21,2,80,0.95,0.201494416796099,-0.22,1.245
"1064",0.74,2003,4,12,2,102,0.826,0.0931665175908169,-0.086,1.379
"1065",0.71,2003,4,20,2,110,0.71,0,0,1.465
"1066",1.08,2003,4,23,2,113,1.08,NA,0,1.465
"1067",0.73,2003,11,2,2,306,0.944,0.339308119560968,-0.214,1.251
"1068",1.01,2003,11,19,2,323,1.7,1.13663245305302,-0.69,0.775
"1069",0.7,2003,11,28,2,332,1.2225,0.345408660657406,-0.5225,0.9425
"1070",0.81,2003,11,29,2,333,0.99,0.332114438108312,-0.18,1.285
"1071",0.74,2003,12,5,2,339,1.67888888888889,1.38599643257517,-0.938888888888889,0.526111111111111
"1072",0.79,2003,12,9,2,343,1.39857142857143,0.683335656209757,-0.608571428571429,0.856428571428572
"1073",2.68,2003,12,13,2,347,1.30888888888889,0.770331818835955,1.37111111111111,2.83611111111111
"1074",1.01,2003,12,27,2,361,1.3175,0.476767388625882,-0.3075,1.1575
"1075",1.35,2003,12,28,2,362,1.14166666666667,0.481131872554582,0.208333333333333,1.67333333333333
"1076",1.35,2004,1,1,2,1,1.08,0.360924738230378,0.27,1.735
"1077",0.75,2004,1,30,2,30,1.06,0.321558703816271,-0.31,1.155
"1078",1.02,2004,2,16,2,47,1.09777777777778,0.32213265038559,-0.0777777777777777,1.38722222222222
"1079",0.79,2004,2,17,2,48,1.31666666666667,0.60741254514539,-0.526666666666667,0.938333333333333
"1080",0.92,2004,4,20,2,111,0.94,0.0282842712474618,-0.0199999999999999,1.445
"1081",1.05,2004,10,17,2,291,1.71,0.710809397799438,-0.66,0.805
"1082",0.88,2004,11,2,2,307,1.444,0.985332431212938,-0.564,0.901
"1083",1.02,2004,12,6,2,341,1.11555555555556,0.322688360152296,-0.0955555555555556,1.36944444444444
"1084",1.13,2004,12,8,2,343,1.39857142857143,0.683335656209757,-0.268571428571429,1.19642857142857
"1085",0.74,2005,3,27,2,86,0.84,0.180369990112916,-0.1,1.365
"1086",0.71,2005,5,9,2,129,0.745,0.0494974746830584,-0.035,1.43
"1087",0.78,2005,9,30,2,273,0.895,0.210633963706394,-0.115,1.35
"1088",0.71,2005,10,28,2,301,1.19,0.650230728280354,-0.48,0.985
"1089",0.75,2005,10,31,2,304,1.3425,0.977149644922122,-0.5925,0.8725
"1090",0.92,2005,11,25,2,329,1.647,1.03562165978808,-0.727,0.738
"1091",0.84,2005,12,2,2,336,1.21333333333333,0.586608492786734,-0.373333333333333,1.09166666666667
"1092",1.22,2005,12,19,2,353,1.41,0.866117774901312,-0.19,1.275
"1093",1.22,2005,12,21,2,355,1.328,0.69572983262183,-0.108,1.357
"1094",0.7,2005,12,22,2,356,1.31166666666667,0.957902221871662,-0.611666666666667,0.853333333333333
"1095",1.39,2005,12,27,2,361,1.3175,0.476767388625882,0.0725,1.5375
"1096",0.72,2005,12,28,2,362,1.14166666666667,0.481131872554582,-0.421666666666667,1.04333333333333
"1097",2.45,2005,12,30,2,364,1.50777777777778,0.630273309322586,0.942222222222222,2.40722222222222
"1098",0.89,2005,12,31,2,365,1.0725,0.145229703114296,-0.1825,1.2825
"1099",0.78,2006,1,6,2,6,1.37833333333333,0.595060221042095,-0.598333333333333,0.866666666666667
"1100",1.5,2006,1,10,2,10,1.20571428571429,0.522224742154832,0.294285714285714,1.75928571428571
"1101",2.37,2006,1,17,2,17,1.352,0.477139625499939,1.018,2.483
"1102",0.73,2006,1,20,2,20,1.518,1.05808842310608,-0.788,0.677
"1103",0.74,2006,1,28,2,28,1.06,0.30878795313289,-0.32,1.145
"1104",0.93,2006,1,31,2,31,1.134,0.253473645353691,-0.204,1.261
"1105",1.33,2006,2,27,2,58,1.086,0.248052413816113,0.244,1.709
"1106",0.85,2006,4,15,2,105,0.973333333333333,0.222336081942031,-0.123333333333333,1.34166666666667
"1107",1.04,2006,11,2,2,306,0.944,0.339308119560968,0.0960000000000001,1.561
"1108",0.86,2006,11,4,2,308,1.14363636363636,0.389955708440657,-0.283636363636364,1.18136363636364
"1109",1.13,2006,11,5,2,309,1.14,0.21142374511866,-0.01,1.455
"1110",2.56,2006,11,7,2,311,1.476,0.804568207176993,1.084,2.549
"1111",1.06,2006,11,10,2,314,1.11166666666667,0.500736124786965,-0.0516666666666665,1.41333333333333
"1112",1.1,2006,11,21,2,325,1.14272727272727,0.346297297393177,-0.0427272727272727,1.42227272727273
"1113",0.85,2006,11,23,2,327,1.07181818181818,0.409727181959366,-0.221818181818182,1.24318181818182
"1114",0.7,2006,11,24,2,328,1.187,0.551826260903033,-0.487,0.978
"1115",0.89,2006,12,13,2,347,1.30888888888889,0.770331818835955,-0.418888888888889,1.04611111111111
"1116",0.75,2006,12,14,2,348,1.17333333333333,0.475972688292091,-0.423333333333333,1.04166666666667
"1117",0.92,2006,12,24,2,358,1.07,0.501477816059694,-0.15,1.315
"1118",1.43,2006,12,25,2,359,1.736,0.735683355799219,-0.306,1.159
"1119",1.03,2006,12,26,2,360,1.15666666666667,0.272396769437525,-0.126666666666667,1.33833333333333
"1120",0.94,2007,1,2,2,2,1.124,0.265198039208438,-0.184,1.281
"1121",1.28,2007,1,3,2,3,1.6,1.10866285828169,-0.32,1.145
"1122",1.06,2007,2,15,2,46,1.23833333333333,0.739362337874108,-0.178333333333333,1.28666666666667
"1123",1.18,2007,9,30,2,273,0.895,0.210633963706394,0.285,1.75
"1124",1.52,2007,10,18,2,291,1.71,0.710809397799438,-0.19,1.275
"1125",0.86,2007,10,19,2,292,0.96,0.180185090023194,-0.1,1.365
"1126",1.01,2007,11,17,2,321,1.13,0.367117147515613,-0.12,1.345
"1127",1.93,2007,11,18,2,322,1.08375,0.369050422416388,0.84625,2.31125
"1128",0.79,2007,12,2,2,336,1.21333333333333,0.586608492786734,-0.423333333333333,1.04166666666667
"1129",1.1,2007,12,3,2,337,1.75375,1.34503252748772,-0.65375,0.81125
"1130",1.18,2007,12,19,2,353,1.41,0.866117774901312,-0.23,1.235
"1131",0.8,2007,12,23,2,357,1.1975,0.836057926906298,-0.3975,1.0675
"1132",0.83,2008,1,4,2,4,1.29857142857143,0.416070049047376,-0.468571428571429,0.996428571428572
"1133",1.1,2008,1,5,2,5,1.53333333333333,0.904359810399968,-0.433333333333333,1.03166666666667
"1134",0.95,2008,1,26,2,26,1.194,0.307619895325384,-0.244,1.221
"1135",0.97,2008,1,27,2,27,1.71,0.703379596763268,-0.74,0.725
"1136",0.77,2008,1,31,2,31,1.134,0.253473645353691,-0.364,1.101
"1137",0.87,2008,10,4,2,278,0.85,0.141067359796659,0.02,1.485
"1138",1.27,2008,11,3,2,308,1.14363636363636,0.389955708440657,0.126363636363636,1.59136363636364
"1139",1.65,2009,2,24,2,55,1.34142857142857,0.345032779671177,0.308571428571428,1.77357142857143
"1140",0.97,2009,2,25,2,56,0.9175,0.100457287772798,0.0525,1.5175
"1141",0.7,2009,5,1,2,121,0.97,0.304466746952767,-0.27,1.195
"1142",0.8,2009,5,4,2,124,0.77,0.0424264068711929,0.03,1.495
"1143",1.67,2009,6,13,2,164,1.67,NA,0,1.465
"1144",0.74,2009,9,5,2,248,0.74,NA,0,1.465
"1145",0.82,2009,11,20,2,324,1.44777777777778,0.601659741419055,-0.627777777777778,0.837222222222222
"1146",0.96,2009,11,26,2,330,1.23833333333333,0.665715154301498,-0.278333333333333,1.18666666666667
"1147",1.08,2009,12,15,2,349,1.635,0.704123568700835,-0.555,0.91
"1148",1.24,2009,12,31,2,365,1.0725,0.145229703114296,0.1675,1.6325
"1149",0.77,2010,1,13,2,13,1.3975,1.14882237841315,-0.6275,0.8375
"1150",0.77,2010,1,15,2,15,1.35,1.29610956327002,-0.58,0.885
"1151",0.82,2010,3,28,2,87,1.0475,0.206135068987949,-0.2275,1.2375
"1152",0.9,2010,3,29,2,88,1.324,0.623401957006874,-0.424,1.041
"1153",0.75,2010,3,30,2,89,1.205,0.366374125723965,-0.455,1.01
"1154",0.78,2010,6,2,2,153,0.78,NA,0,1.465
"1155",1.23,2010,10,23,2,296,0.923333333333333,0.267270150472015,0.306666666666667,1.77166666666667
"1156",1.21,2010,10,24,2,297,1.21,NA,0,1.465
"1157",0.94,2010,10,25,2,298,0.876666666666667,0.172123986319939,0.0633333333333334,1.52833333333333
"1158",0.84,2010,11,6,2,310,0.938,0.207533129885327,-0.098,1.367
"1159",0.72,2010,11,30,2,334,1.18083333333333,0.5802265753892,-0.460833333333333,1.00416666666667
"1160",0.89,2010,12,11,2,345,1.211,0.570739286656643,-0.321,1.144
"1161",1.01,2010,12,28,2,362,1.14166666666667,0.481131872554582,-0.131666666666667,1.33333333333333
"1162",0.82,2011,2,14,2,45,1.08714285714286,0.303024437172664,-0.267142857142857,1.19785714285714
"1163",1.24,2011,2,15,2,46,1.23833333333333,0.739362337874108,0.00166666666666671,1.46666666666667
"1164",1.75,2011,2,28,2,59,1.44,0.43840620433566,0.31,1.775
"1165",0.76,2011,3,10,2,69,0.91,0.268514431641951,-0.15,1.315
"1166",1.27,2011,11,23,2,327,1.07181818181818,0.409727181959366,0.198181818181818,1.66318181818182
"1167",2.38,2011,12,28,2,362,1.14166666666667,0.481131872554582,1.23833333333333,2.70333333333333
"1168",0.94,2011,12,29,2,363,0.898571428571429,0.12876704695283,0.0414285714285714,1.50642857142857
"1169",1.02,2011,12,30,2,364,1.50777777777778,0.630273309322586,-0.487777777777778,0.977222222222222
"1170",0.73,2012,1,17,2,17,1.352,0.477139625499939,-0.622,0.843
"1171",2.39,2012,1,18,2,18,1.41666666666667,0.525268185469734,0.973333333333333,2.43833333333333
"1172",1.17,2012,1,19,2,19,1.52125,1.00387018938848,-0.35125,1.11375
"1173",0.78,2012,1,20,2,20,1.518,1.05808842310608,-0.738,0.727
"1174",1.71,2012,1,24,2,24,1.11142857142857,0.29717719581806,0.598571428571429,2.06357142857143
"1175",0.88,2012,2,29,2,60,1.02,0.241578144706842,-0.14,1.325
"1176",0.9,2012,3,12,2,72,1.002,0.358008379790194,-0.102,1.363
"1177",1.04,2012,3,15,2,75,1.024,0.210546906887753,0.016,1.481
"1178",0.88,2012,3,20,2,80,0.95,0.201494416796099,-0.07,1.395
"1179",1.92,2012,3,21,2,81,1.01833333333333,0.449373638152781,0.901666666666667,2.36666666666667
"1180",0.81,2012,3,29,2,89,1.205,0.366374125723965,-0.395,1.07
"1181",1.45,2012,3,30,2,90,1.45,NA,0,1.465
"1182",0.94,2012,4,11,2,102,0.826,0.0931665175908169,0.114,1.579
"1183",1.21,2012,5,24,2,145,1.21,NA,0,1.465
"1184",1.38,2012,10,15,2,289,1.38,NA,0,1.465
"1185",1.9,2012,11,19,2,324,1.44777777777778,0.601659741419055,0.452222222222222,1.91722222222222
"1186",1.43,2012,11,20,2,325,1.14272727272727,0.346297297393177,0.287272727272727,1.75227272727273
"1187",1.06,2012,12,1,2,336,1.21333333333333,0.586608492786734,-0.153333333333333,1.31166666666667
"1188",0.79,2012,12,16,2,351,1.055,0.322711724520286,-0.265,1.2
"1189",1.11,2012,12,20,2,355,1.328,0.69572983262183,-0.218,1.247
"1190",0.72,2012,12,23,2,358,1.07,0.501477816059694,-0.35,1.115
"1191",0.72,2013,6,25,2,176,0.72,NA,0,1.465
"1192",0.83,2013,9,28,2,271,0.99,0.204205778566621,-0.16,1.305
"1193",1.9,2013,9,29,2,272,1.9,NA,0,1.465
"1194",0.92,2013,9,30,2,273,0.895,0.210633963706394,0.025,1.49
"1195",1.02,2014,2,7,2,38,1.73333333333333,1.09919364384383,-0.713333333333333,0.751666666666667
"1196",1.35,2014,2,12,2,43,1.54166666666667,0.98002891113817,-0.191666666666667,1.27333333333333
"1197",1.25,2014,2,14,2,45,1.08714285714286,0.303024437172664,0.162857142857143,1.62785714285714
"1198",0.73,2014,3,5,2,64,1.00444444444444,0.362426237706071,-0.274444444444444,1.19055555555556
"1199",0.71,2014,3,6,2,65,0.942,0.191494125236259,-0.232,1.233
"1200",1.01,2014,3,28,2,87,1.0475,0.206135068987949,-0.0375000000000001,1.4275
"1201",0.73,2014,9,24,2,267,0.73,NA,0,1.465
"1202",0.7,2014,10,14,2,287,1.075,0.530330085889911,-0.375,1.09
"1203",1.22,2014,10,22,2,295,1.01285714285714,0.199559037690127,0.207142857142857,1.67214285714286
"1204",1.6,2014,11,13,2,317,1.26,0.468792775826022,0.34,1.805
"1205",0.79,2014,11,21,2,325,1.14272727272727,0.346297297393177,-0.352727272727273,1.11227272727273
"1206",0.72,2014,12,4,2,338,1.40545454545455,0.824455743340583,-0.685454545454546,0.779545454545455
"1207",1.6,2014,12,20,2,354,1.61,0.670799097026396,-0.01,1.455
"1208",0.86,2014,12,24,2,358,1.07,0.501477816059694,-0.21,1.255
"1209",1.33,2015,1,17,2,17,1.352,0.477139625499939,-0.022,1.443
"1210",0.91,2015,2,6,2,37,1.25666666666667,0.811582815655104,-0.346666666666667,1.11833333333333
"1211",0.77,2015,2,9,2,40,1.33,0.773175271203108,-0.56,0.905
"1212",1.02,2015,3,14,2,73,1.288,0.416076915966267,-0.268,1.197
"1213",0.71,2015,3,23,2,82,0.987142857142857,0.28877409196546,-0.277142857142857,1.18785714285714
"1214",1.13,2015,10,31,2,304,1.3425,0.977149644922122,-0.2125,1.2525
"1215",1.31,2015,12,7,2,341,1.11555555555556,0.322688360152296,0.194444444444444,1.65944444444444
"1216",1.21,2015,12,10,2,344,1.23555555555556,0.747380611052881,-0.0255555555555556,1.43944444444444
"1217",1.02,2015,12,12,2,346,1.15571428571429,0.459886114266606,-0.135714285714286,1.32928571428571
"1218",0.84,2015,12,13,2,347,1.30888888888889,0.770331818835955,-0.468888888888889,0.996111111111111
"1219",1.65,2015,12,17,2,351,1.055,0.322711724520286,0.595,2.06
"1220",1.26,2016,1,17,2,17,1.352,0.477139625499939,-0.0920000000000001,1.373
"1221",1.38,2016,1,19,2,19,1.52125,1.00387018938848,-0.14125,1.32375
"1222",0.72,2016,3,14,2,74,0.855,0.190918830920368,-0.135,1.33
"1223",1.23,2016,4,14,2,105,0.973333333333333,0.222336081942031,0.256666666666667,1.72166666666667
"1224",0.82,2016,5,14,2,135,0.82,NA,0,1.465
"1225",0.7,2016,9,6,2,250,0.7,NA,0,1.465
"1226",1.45,2016,10,13,2,287,1.075,0.530330085889911,0.375,1.84
"1227",1.25,2016,10,16,2,290,0.97,0.24576411454889,0.28,1.745
"1228",1.38,2016,10,17,2,291,1.71,0.710809397799438,-0.33,1.135
"1229",0.76,2016,10,26,2,300,1.17,0.495147885556859,-0.41,1.055
"1230",0.81,2016,11,5,2,310,0.938,0.207533129885327,-0.128,1.337
"1231",0.73,2016,11,25,2,330,1.23833333333333,0.665715154301498,-0.508333333333333,0.956666666666667
"1232",0.71,2016,12,11,2,346,1.15571428571429,0.459886114266606,-0.445714285714286,1.01928571428571
"1233",1.45,2016,12,14,2,349,1.635,0.704123568700835,-0.185,1.28
"1234",0.84,2017,1,8,2,8,1.28,0.585889636934011,-0.44,1.025
"1235",0.7,2017,1,10,2,10,1.20571428571429,0.522224742154832,-0.505714285714286,0.959285714285714
"1236",0.72,2017,2,3,2,34,0.898,0.166343019090072,-0.178,1.287
"1237",1.24,2017,2,5,2,36,0.9675,0.199227675453654,0.2725,1.7375
"1238",1.69,2017,2,16,2,47,1.09777777777778,0.32213265038559,0.592222222222222,2.05722222222222
"1239",1.01,2017,2,21,2,52,1.0475,0.21285474591172,-0.0374999999999999,1.4275
"1240",0.75,2017,3,24,2,83,0.946666666666667,0.173877351409933,-0.196666666666667,1.26833333333333
"1241",0.79,2017,10,19,2,292,0.96,0.180185090023194,-0.17,1.295
"1242",1.23,2017,10,22,2,295,1.01285714285714,0.199559037690127,0.217142857142857,1.68214285714286
"1243",0.78,2017,11,10,2,314,1.11166666666667,0.500736124786965,-0.331666666666667,1.13333333333333
"1244",1.38,2017,11,15,2,319,1.715,1.04916633571612,-0.335,1.13
"1245",0.86,2017,11,23,2,327,1.07181818181818,0.409727181959366,-0.211818181818182,1.25318181818182
"1246",0.86,2017,12,19,2,353,1.41,0.866117774901312,-0.55,0.915
"1247",0.77,2018,1,11,2,11,1.44833333333333,1.00559269421902,-0.678333333333333,0.786666666666667
"1248",0.78,2018,2,25,2,56,0.9175,0.100457287772798,-0.1375,1.3275
"1249",0.76,2018,3,13,2,72,1.002,0.358008379790194,-0.242,1.223
"1250",1.34,2018,3,23,2,82,0.987142857142857,0.28877409196546,0.352857142857143,1.81785714285714
"1251",1.23,2018,4,7,2,97,1.21333333333333,0.086216781042517,0.0166666666666666,1.48166666666667
"1252",0.7,2018,11,22,2,326,1.516,0.642827089244586,-0.816,0.649
"1253",1.01,2018,11,27,2,331,1.485,0.774532116829251,-0.475,0.99
"1254",1.52,2018,12,18,2,352,0.99875,0.2685111064476,0.52125,1.98625
"1255",0.9,2018,12,23,2,357,1.1975,0.836057926906298,-0.2975,1.1675
